File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020101_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-10,3819.0,0.0002,0.4901,"(0.0002,0.4901)",0.2026,0.1168,0.0136,0.2876,0.4901,0.1992,0.0002,0.1055
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020101_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-10,3781.0,0.0002,0.3186,"(0.0002,0.3186)",0.0754,0.0655,0.0043,0.117,0.2621,0.0579,0.0002,0.02
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020102_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-11,5018.0,0.1838,1.0,"(0.1838,1.0)",0.6599,0.1908,0.0364,0.8165,1.0,0.6567,0.1838,0.5099
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020102_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-11,5010.0,0.0002,0.4961,"(0.0002,0.4961)",0.2012,0.118,0.0139,0.2878,0.4961,0.1955,0.0002,0.1043
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020102_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-11,4965.0,0.0002,0.3186,"(0.0002,0.3186)",0.0718,0.0633,0.004,0.1109,0.2487,0.0544,0.0002,0.0191
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020103_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-12,5018.0,0.1838,1.0,"(0.1838,1.0)",0.6539,0.1956,0.0382,0.8157,1.0,0.6488,0.1838,0.4995
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020103_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-12,5010.0,0.0002,0.4901,"(0.0002,0.4901)",0.1978,0.116,0.0135,0.2817,0.4901,0.1933,0.0002,0.1025
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020103_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-12,4965.0,0.0002,0.3186,"(0.0002,0.3186)",0.076,0.065,0.0042,0.1173,0.2621,0.0589,0.0002,0.0207
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020104_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-13,4821.0,0.1939,1.0,"(0.1939,1.0)",0.6503,0.1928,0.0372,0.8089,1.0,0.6439,0.1939,0.4981
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020104_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-13,4815.0,0.0002,0.4961,"(0.0002,0.4961)",0.2049,0.1165,0.0136,0.2896,0.4961,0.2019,0.0002,0.1098
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020104_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-13,4771.0,0.0002,0.3186,"(0.0002,0.3186)",0.0757,0.0653,0.0043,0.1173,0.2624,0.0583,0.0002,0.0206
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020105_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-14,5042.0,0.1838,1.0,"(0.1838,1.0)",0.6587,0.1917,0.0367,0.816,1.0,0.6552,0.1838,0.5096
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020105_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-14,5034.0,0.0002,0.4961,"(0.0002,0.4961)",0.2009,0.1174,0.0138,0.2867,0.4961,0.195,0.0002,0.1048
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020105_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-14,4989.0,0.0002,0.3186,"(0.0002,0.3186)",0.0726,0.0635,0.004,0.1117,0.2495,0.0554,0.0002,0.0194
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020106_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-15,4892.0,0.1838,1.0,"(0.1838,1.0)",0.6533,0.1948,0.0379,0.8145,1.0,0.6491,0.1838,0.4983
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020106_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-15,4887.0,0.0002,0.4901,"(0.0002,0.4901)",0.2002,0.1161,0.0135,0.2843,0.4901,0.1969,0.0002,0.1048
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020106_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-15,4844.0,0.0002,0.3186,"(0.0002,0.3186)",0.0759,0.0654,0.0043,0.1171,0.2604,0.058,0.0002,0.0207
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020107_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-16,4931.0,0.1838,1.0,"(0.1838,1.0)",0.6537,0.1917,0.0367,0.8104,1.0,0.646,0.1838,0.5031
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020107_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-16,4923.0,0.0002,0.4961,"(0.0002,0.4961)",0.2042,0.1174,0.0138,0.2903,0.4961,0.1999,0.0002,0.1086
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020107_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-16,4878.0,0.0002,0.3186,"(0.0002,0.3186)",0.0736,0.0643,0.0041,0.1136,0.254,0.0559,0.0002,0.0197
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020108_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-17,5058.0,0.1838,1.0,"(0.1838,1.0)",0.6541,0.1945,0.0378,0.8146,1.0,0.6486,0.1838,0.5013
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020108_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-17,5050.0,0.0002,0.4961,"(0.0002,0.4961)",0.1997,0.1164,0.0136,0.2832,0.4961,0.194,0.0002,0.1049
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020108_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-17,5005.0,0.0002,0.3186,"(0.0002,0.3186)",0.0748,0.0648,0.0042,0.1154,0.2584,0.0572,0.0002,0.02
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020109_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-18,4807.0,0.2043,1.0,"(0.2043,1.0)",0.6502,0.1914,0.0366,0.8079,1.0,0.6433,0.2043,0.5004
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020109_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-18,4804.0,0.0002,0.4901,"(0.0002,0.4901)",0.2044,0.116,0.0135,0.2893,0.4901,0.2019,0.0002,0.1092
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020109_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-18,4761.0,0.0002,0.3186,"(0.0002,0.3186)",0.0761,0.0651,0.0042,0.1173,0.2604,0.0585,0.0002,0.0213
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020110_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-19,4024.0,0.1838,1.0,"(0.1838,1.0)",0.6644,0.1899,0.0361,0.8213,1.0,0.6631,0.1838,0.5163
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020110_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-19,4016.0,0.0002,0.4961,"(0.0002,0.4961)",0.2,0.1191,0.0142,0.2867,0.4961,0.1916,0.0002,0.1008
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020110_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-19,3975.0,0.0002,0.3109,"(0.0002,0.3109)",0.0696,0.0623,0.0039,0.108,0.2432,0.0511,0.0002,0.0175
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020111_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-20,5019.0,0.1838,1.0,"(0.1838,1.0)",0.6539,0.1956,0.0383,0.8157,1.0,0.6486,0.1838,0.4993
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020111_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-20,5011.0,0.0002,0.4901,"(0.0002,0.4901)",0.1978,0.116,0.0135,0.2817,0.4901,0.1933,0.0002,0.1026
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020111_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-20,4966.0,0.0002,0.3186,"(0.0002,0.3186)",0.076,0.065,0.0042,0.1173,0.2621,0.0589,0.0002,0.0207
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020112_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-21,3615.0,0.1939,1.0,"(0.1939,1.0)",0.6596,0.1931,0.0373,0.82,1.0,0.6558,0.1939,0.5096
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020112_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-21,3610.0,0.0002,0.4961,"(0.0002,0.4961)",0.2013,0.1182,0.014,0.2869,0.4961,0.1957,0.0002,0.1038
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020112_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-21,3568.0,0.0002,0.3109,"(0.0002,0.3109)",0.0727,0.0643,0.0041,0.1131,0.2536,0.0559,0.0002,0.0185
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020113_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-22,4352.0,0.1838,1.0,"(0.1838,1.0)",0.6519,0.1919,0.0368,0.809,1.0,0.6497,0.1838,0.5008
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020113_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-22,4346.0,0.0002,0.4961,"(0.0002,0.4961)",0.201,0.1158,0.0134,0.2831,0.4961,0.1951,0.0002,0.1072
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020113_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-22,4331.0,0.0002,0.3186,"(0.0002,0.3186)",0.0748,0.064,0.0041,0.1152,0.2572,0.0581,0.0002,0.0203
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020114_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-23,502.0,0.3617,1.0,"(0.3617,1.0)",0.7397,0.1815,0.033,0.9039,1.0,0.762,0.3617,0.5774
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020114_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-23,500.0,0.0002,0.4828,"(0.0002,0.4828)",0.1914,0.1322,0.0175,0.3026,0.4828,0.1739,0.0002,0.0709
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020114_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-23,465.0,0.0002,0.2782,"(0.0002,0.2782)",0.0582,0.0651,0.0042,0.0888,0.2063,0.0313,0.0002,0.0097
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020115_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-24,4924.0,0.1838,1.0,"(0.1838,1.0)",0.6538,0.1916,0.0367,0.8104,1.0,0.6464,0.1838,0.5036
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020115_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-24,4916.0,0.0002,0.4961,"(0.0002,0.4961)",0.2042,0.1174,0.0138,0.29,0.4961,0.1998,0.0002,0.1086
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020115_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-24,4871.0,0.0002,0.3186,"(0.0002,0.3186)",0.0736,0.0643,0.0041,0.1135,0.254,0.0558,0.0002,0.0197
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020116_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-25,5059.0,0.1838,1.0,"(0.1838,1.0)",0.6541,0.1945,0.0378,0.8147,1.0,0.6486,0.1838,0.5013
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020116_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-25,5051.0,0.0002,0.4961,"(0.0002,0.4961)",0.1997,0.1164,0.0136,0.2834,0.4961,0.194,0.0002,0.1048
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020116_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-25,5006.0,0.0002,0.3186,"(0.0002,0.3186)",0.0748,0.0648,0.0042,0.1156,0.2584,0.0572,0.0002,0.02
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020117_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-26,3164.0,0.1838,1.0,"(0.1838,1.0)",0.6524,0.1934,0.0374,0.8117,1.0,0.6433,0.1838,0.4965
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020117_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-26,3162.0,0.0002,0.4901,"(0.0002,0.4901)",0.2077,0.1183,0.014,0.2964,0.4901,0.2082,0.0002,0.1096
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020117_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-26,3119.0,0.0002,0.3186,"(0.0002,0.3186)",0.0774,0.0667,0.0044,0.1183,0.2604,0.058,0.0002,0.0227
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020118_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-27,5021.0,0.1838,1.0,"(0.1838,1.0)",0.6599,0.1909,0.0364,0.8166,1.0,0.6568,0.1838,0.5099
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020118_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-27,5013.0,0.0002,0.4961,"(0.0002,0.4961)",0.2012,0.118,0.0139,0.2881,0.4961,0.1953,0.0002,0.1042
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020118_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-27,4968.0,0.0002,0.3186,"(0.0002,0.3186)",0.0718,0.0633,0.004,0.1109,0.2487,0.0544,0.0002,0.0191
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020119_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-28,5016.0,0.1838,1.0,"(0.1838,1.0)",0.6539,0.1956,0.0383,0.8159,1.0,0.6488,0.1838,0.4993
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020119_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-28,5008.0,0.0002,0.4901,"(0.0002,0.4901)",0.1978,0.1161,0.0135,0.2818,0.4901,0.1932,0.0002,0.1024
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020119_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-28,4963.0,0.0002,0.3186,"(0.0002,0.3186)",0.076,0.065,0.0042,0.1172,0.2604,0.0589,0.0002,0.0207
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020120_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-29,4814.0,0.1939,1.0,"(0.1939,1.0)",0.6507,0.1928,0.0372,0.809,1.0,0.6443,0.1939,0.4986
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020120_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-29,4808.0,0.0002,0.4961,"(0.0002,0.4961)",0.2048,0.1165,0.0136,0.2895,0.4961,0.2018,0.0002,0.1095
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020120_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-29,4764.0,0.0002,0.3186,"(0.0002,0.3186)",0.0756,0.0652,0.0043,0.1171,0.2604,0.0582,0.0002,0.0206
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020121_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-30,5047.0,0.1838,1.0,"(0.1838,1.0)",0.6588,0.1918,0.0368,0.8164,1.0,0.6553,0.1838,0.5096
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020121_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-30,5039.0,0.0002,0.4961,"(0.0002,0.4961)",0.2009,0.1175,0.0138,0.2866,0.4961,0.1949,0.0002,0.1046
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020121_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-04-30,4994.0,0.0002,0.3186,"(0.0002,0.3186)",0.0726,0.0635,0.004,0.1117,0.2495,0.0554,0.0002,0.0193
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020122_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-01,4897.0,0.1838,1.0,"(0.1838,1.0)",0.6534,0.1948,0.0379,0.8146,1.0,0.6491,0.1838,0.4985
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020122_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-01,4892.0,0.0002,0.4901,"(0.0002,0.4901)",0.2003,0.1163,0.0135,0.2844,0.4901,0.1969,0.0002,0.1048
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020122_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-01,4849.0,0.0002,0.3186,"(0.0002,0.3186)",0.0758,0.0654,0.0043,0.1171,0.2604,0.0578,0.0002,0.0206
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020123_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-02,4926.0,0.1838,1.0,"(0.1838,1.0)",0.6538,0.1916,0.0367,0.8104,1.0,0.6465,0.1838,0.5035
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020123_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-02,4919.0,0.0002,0.4961,"(0.0002,0.4961)",0.204,0.1174,0.0138,0.2899,0.4961,0.1998,0.0002,0.1085
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020123_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-02,4874.0,0.0002,0.3186,"(0.0002,0.3186)",0.0735,0.0643,0.0041,0.1135,0.254,0.0557,0.0002,0.0197
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020124_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-03,5056.0,0.1838,1.0,"(0.1838,1.0)",0.654,0.1946,0.0379,0.8146,1.0,0.6485,0.1838,0.5013
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020124_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-03,5048.0,0.0002,0.4961,"(0.0002,0.4961)",0.1998,0.1164,0.0136,0.2834,0.4961,0.1941,0.0002,0.1049
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020124_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-03,5003.0,0.0002,0.3186,"(0.0002,0.3186)",0.0748,0.0648,0.0042,0.1155,0.2584,0.0572,0.0002,0.0199
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020125_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-04,4804.0,0.2043,1.0,"(0.2043,1.0)",0.6505,0.1914,0.0366,0.8082,1.0,0.6437,0.2043,0.501
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020125_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-04,4801.0,0.0002,0.4901,"(0.0002,0.4901)",0.2043,0.116,0.0135,0.2891,0.4901,0.2017,0.0002,0.109
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020125_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-04,4758.0,0.0002,0.3186,"(0.0002,0.3186)",0.076,0.0651,0.0042,0.1173,0.2604,0.0585,0.0002,0.0211
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020126_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-05,3147.0,0.1925,1.0,"(0.1925,1.0)",0.6567,0.1902,0.0362,0.8111,1.0,0.6489,0.1925,0.5043
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020126_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-05,3142.0,0.0002,0.4901,"(0.0002,0.4901)",0.2056,0.1167,0.0136,0.2928,0.4901,0.201,0.0002,0.114
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020126_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-05,3099.0,0.0002,0.3186,"(0.0002,0.3186)",0.0739,0.0639,0.0041,0.1132,0.2505,0.0561,0.0002,0.0207
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020127_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-06,5019.0,0.1838,1.0,"(0.1838,1.0)",0.6539,0.1956,0.0383,0.8158,1.0,0.6486,0.1838,0.4993
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020127_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-06,5011.0,0.0002,0.4901,"(0.0002,0.4901)",0.1978,0.1161,0.0135,0.2818,0.4901,0.1932,0.0002,0.1026
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020127_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-06,4966.0,0.0002,0.3186,"(0.0002,0.3186)",0.076,0.065,0.0042,0.1173,0.2604,0.0588,0.0002,0.0207
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020128_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-07,1711.0,0.2043,1.0,"(0.2043,1.0)",0.6626,0.1963,0.0386,0.8272,1.0,0.6484,0.2043,0.5029
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020128_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-07,1709.0,0.0002,0.4828,"(0.0002,0.4828)",0.207,0.1207,0.0146,0.3015,0.4828,0.2066,0.0002,0.1081
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020128_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-07,1669.0,0.0002,0.3109,"(0.0002,0.3109)",0.0733,0.0669,0.0045,0.1135,0.2553,0.0539,0.0002,0.0179
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020129_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-08,5048.0,0.1838,1.0,"(0.1838,1.0)",0.659,0.1917,0.0367,0.8164,1.0,0.6556,0.1838,0.5096
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020129_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-08,5040.0,0.0002,0.4961,"(0.0002,0.4961)",0.2009,0.1175,0.0138,0.2867,0.4961,0.1949,0.0002,0.1045
